Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_128,X.com,Organic,Customer Story,Video,UK,-3.436,55.3781,438639,1769962,304736,100232,39068,0.2478242531,2066113,1769962,0,,,#CustomerStory,2025-03-27 12:35:00,2025-03-27 00:00:00,12,High
Post_129,Instagram,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,41283,379606,76765,25817,16636,0.1087527067,453369,0,264736,,,#FeatureHighlight,2024-08-05 16:13:00,2024-08-05 00:00:00,16,Medium
Post_130,X.com,Organic,Customer Story,Text,Germany,10.4515,51.1657,162998,652050,99326,49866,34705,0.2499780765,843104,0,0,,,#SuccessStory,2024-09-05 15:08:00,2024-09-05 00:00:00,15,High
Post_131,TikTok,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,36319,287114,69123,11215,6505,0.1264971928,358382,0,193618,6701,0.0187,#EventRecap,2024-07-29 12:03:00,2024-07-29 00:00:00,12,Medium
Post_132,YouTube,Organic,Product Promotion,Video,India,78.9629,20.5937,144804,1547011,350048,57221,80151,0.09360272482,1764096,1547011,0,,,#ProductDemo,2024-06-17 14:07:00,2024-06-17 00:00:00,14,Low
Post_133,TikTok,Sponsored,Customer Story,Video,India,78.9629,20.5937,43861,218152,48470,13800,8927,0.2010577198,255623,6979,0,2939,0.0115,#SuccessStory,2024-10-13 12:07:00,2024-10-13 00:00:00,12,High
Post_134,YouTube,Organic,Customer Story,Video,Brazil,-51.9253,-14.235,42401,218094,50506,10822,11485,0.1944179804,259057,209401,0,,,#CustomerStory,2025-02-24 10:38:00,2025-02-24 00:00:00,10,Medium
Post_135,TikTok,Organic,Customer Story,Live Stream,Canada,-106.3468,56.1304,32553,182358,26479,12287,7314,0.1785119971,209062,0,274893,3073,0.0147,#SuccessStory,2024-12-23 10:44:00,2024-12-23 00:00:00,10,Medium
Post_136,TikTok,Organic,Customer Story,Video,Australia,133.7751,-25.2744,60507,327252,51569,18711,18410,0.1848956262,400833,327252,0,9219,0.023,#CustomerStory,2025-02-13 12:43:00,2025-02-13 00:00:00,12,Medium
Post_137,LinkedIn,Sponsored,Customer Story,Image,Canada,-106.3468,56.1304,15847,102141,12347,7119,4576,16%,123252,0,0,,,#SuccessStory,10:44:00 AM,1/23/2025,10,Medium
Post_138,Instagram,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,50168,364375,85294,25298,9498,0.1376849435,423529,0,199395,,,#EventRecap,2025-02-20 11:25:00,2025-02-20 00:00:00,11,Medium
Post_139,Instagram,Organic,Customer Story,Video,India,78.9629,20.5937,754845,3132328,725180,147545,165544,0.2409854494,3514867,3132328,0,,,#CustomerStory,2025-03-29 08:50:00,2025-03-29 00:00:00,8,High
Post_140,TikTok,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,256437,2301525,522372,83716,82605,0.1114208652,2898676,2301525,0,34784,0.012,#ProductDemo,2024-04-16 17:12:00,2024-04-16 00:00:00,17,Medium
Post_141,TikTok,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,26364,207259,43179,13679,9460,0.127204814,256750,0,185681,4672,0.0182,#EventRecap,2024-05-20 13:30:00,2024-05-20 00:00:00,13,Medium
Post_142,YouTube,Organic,Customer Story,Live Stream,Brazil,-51.9253,-14.235,34105,194735,26828,9208,5309,0.1751402179,249589,0,1375087,,,#CustomerStory,2024-01-16 16:20:00,2024-01-16 00:00:00,16,Medium
Post_143,LinkedIn,Organic,Customer Story,Image,USA,-95.7129,37.0902,37928,160915,38956,6061,6991,24%,193287,0,0,,,#SuccessStory,12:57:00 PM,9/1/2024,12,High
Post_144,X.com,Organic,Entertainment,Video,India,78.9629,20.5937,15442,256460,49168,7926,14075,0.06021253485,329916,256460,0,,,#TrendingNow,2024-06-02 16:06:00,2024-06-02 00:00:00,16,Low
Post_145,X.com,Organic,Entertainment,Text,USA,-95.7129,37.0902,58250,856432,204151,55978,22354,0.06801515514,1040785,0,0,,,#FunContent,2024-04-29 12:21:00,2024-04-29 00:00:00,12,Low
Post_146,Instagram,Organic,Product Promotion,Live Stream,Canada,-106.3468,56.1304,27202,309027,59026,15824,15283,0.08802707324,397678,0,470227,,,#FeatureHighlight,2024-12-17 19:45:00,2024-12-17 00:00:00,19,Low
Post_147,TikTok,Organic,Product Promotion,Video,UK,-3.436,55.3781,156744,1257796,311588,90492,31427,0.1246181811,1615221,1257796,0,23582,0.0146,#ProductDemo,2024-01-28 17:09:00,2024-01-28 00:00:00,17,Medium
Post_148,TikTok,Organic,Customer Story,Video,India,78.9629,20.5937,43329,237421,54721,13281,10363,0.1825006599,280109,46342,0,4537,0.0162,#SuccessStory,2024-01-01 15:36:00,2024-01-01 00:00:00,15,Medium
Post_149,Instagram,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,258674,1881494,414733,56880,62728,0.1374838058,2219473,1881494,0,,,#ProductDemo,2024-07-17 10:38:00,2024-07-17 00:00:00,10,Medium
Post_150,LinkedIn,Organic,Customer Story,Image,UK,-3.436,55.3781,35214,207311,37442,15754,7018,17%,242427,0,0,,,#SuccessStory,11:24:00 AM,3/18/2025,11,Medium
Post_151,X.com,Organic,Customer Story,Image,Germany,10.4515,51.1657,45547,216421,28933,11388,5547,0.2104584095,245697,0,0,,,#SuccessStory,2024-02-11 16:36:00,2024-02-11 00:00:00,16,High
Post_152,LinkedIn,Organic,Customer Story,Image,USA,-95.7129,37.0902,67447,416902,72855,21239,23594,16%,488808,0,0,,,#SuccessStory,1:12:00 PM,12/3/2024,13,Medium
Post_153,TikTok,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,323353,3386717,345323,213962,91852,0.09547711449,4376363,3386717,0,96717,0.0221,#TrendingNow,2024-09-14 17:25:00,2024-09-14 00:00:00,17,Low
Post_154,Instagram,Organic,Entertainment,Video,Canada,-106.3468,56.1304,219384,2844923,347932,144326,66610,0.07711426754,3696621,2844923,0,,,#TrendingNow,2025-01-15 09:51:00,2025-01-15 00:00:00,9,Low
Post_155,X.com,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,382723,3930019,432543,265268,111597,0.09738456033,5028894,3930019,0,,,#ProductDemo,2024-08-25 09:45:00,2024-08-25 00:00:00,9,Low
Post_156,YouTube,Organic,Entertainment,Video,Australia,133.7751,-25.2744,125543,2044413,267349,80824,43877,0.06140802317,2441874,2044413,0,,,#TrendingNow,2024-09-04 11:17:00,2024-09-04 00:00:00,11,Low
Post_157,X.com,Organic,Customer Story,Text,India,78.9629,20.5937,29552,178715,38661,9411,7322,0.1653594882,212340,0,0,,,#SuccessStory,2024-02-21 11:35:00,2024-02-21 00:00:00,11,Medium
Post_158,YouTube,Organic,Customer Story,Video,Canada,-106.3468,56.1304,54483,260643,41732,15112,6831,0.2090362534,296190,258630,0,,,#CustomerStory,2024-01-23 11:39:00,2024-01-23 00:00:00,11,High
Post_159,TikTok,Organic,Entertainment,Video,India,78.9629,20.5937,12059,218497,42956,11020,4591,0.05519240423,247170,868,0,5882,0.0238,#FunContent,2024-05-02 14:42:00,2024-05-02 00:00:00,14,Low
Post_160,X.com,Organic,Customer Story,Text,Germany,10.4515,51.1657,28264,172218,35717,10840,3631,0.1641218845,197085,0,0,,,#SuccessStory,2024-01-26 12:55:00,2024-01-26 00:00:00,12,Medium
Post_161,X.com,Organic,Customer Story,Text,India,78.9629,20.5937,56165,322167,33169,11342,16751,0.1743362852,365887,0,0,,,#SuccessStory,2024-09-17 09:15:00,2024-09-17 00:00:00,9,Medium
Post_162,Instagram,Organic,Educational,Video,Brazil,-51.9253,-14.235,215947,1153211,228234,48330,27651,0.1872571767,1324617,1153211,0,,,#CustomerStory,2024-03-10 15:05:00,2024-03-10 00:00:00,15,Medium
Post_163,TikTok,Organic,Entertainment,Video,Germany,10.4515,51.1657,158899,2533219,568791,126304,118360,0.06272647676,2890394,2533219,0,69658,0.0241,#TrendingNow,2024-11-23 10:20:00,2024-11-23 00:00:00,10,Low
Post_164,X.com,Organic,Educational,Text,Australia,133.7751,-25.2744,59476,294426,42389,22028,6041,0.2020097963,328903,0,0,,,#SuccessStory,2025-01-19 16:35:00,2025-01-19 00:00:00,16,High
Post_165,TikTok,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,38621,282613,46126,21092,14893,0.1366586156,330194,0,114855,6141,0.0186,#EventRecap,2024-08-17 11:47:00,2024-08-17 00:00:00,11,Medium
Post_166,YouTube,Organic,Educational,Video,Germany,10.4515,51.1657,59817,249777,39203,14865,7673,0.2394849632,305934,246633,0,,,#CustomerStory,2025-03-26 10:43:00,2025-03-26 00:00:00,10,High
Post_167,Instagram,Organic,Educational,Video,USA,-95.7129,37.0902,448344,2935021,485508,131263,170049,0.1527566839,3676762,2935021,0,,,#CustomerStory,2024-04-23 08:02:00,2024-04-23 00:00:00,8,Medium
Post_169,YouTube,Organic,Educational,Live Stream,USA,-95.7129,37.0902,40156,216428,22372,9400,9017,0.1855432977,265491,0,886831,,,#CustomerStory,2024-01-13 11:39:00,2024-01-13 00:00:00,11,Medium
Post_170,X.com,Organic,Entertainment,Video,India,78.9629,20.5937,254332,3009533,363862,215923,178694,0.08450892827,3626902,3009533,0,,,#TrendingNow,2025-02-10 13:48:00,2025-02-10 00:00:00,13,Low
Post_171,Instagram,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,27904,196024,20143,14841,4843,0.1423545284,238228,0,209622,,,#EventRecap,2024-06-06 19:48:00,2024-06-06 00:00:00,19,Medium
Post_172,Instagram,Organic,Educational,Live Stream,USA,-95.7129,37.0902,37545,172169,31528,10772,9157,0.2180750872,196493,0,104398,,,#SuccessStory,2024-01-13 11:54:00,2024-01-13 00:00:00,11,High
Post_173,LinkedIn,Organic,Educational,Image,Australia,133.7751,-25.2744,60612,275602,52385,17432,7445,22%,353564,0,0,,,#DidYouKnow,12:35:00 PM,12/1/2024,12,High
Post_174,TikTok,Organic,Customer Story,Video,Brazil,-51.9253,-14.235,73938,348269,56703,17119,14194,0.2123020146,386367,34534,0,6645,0.0172,#SuccessStory,2024-05-25 12:46:00,2024-05-25 00:00:00,12,High
Post_175,X.com,Organic,Customer Story,Text,USA,-95.7129,37.0902,67910,301765,33924,18153,8996,0.2250427194,355436,0,0,,,#SuccessStory,2024-03-06 19:12:00,2024-03-06 00:00:00,19,High
Post_176,YouTube,Organic,Entertainment,Video,UK,-3.436,55.3781,22313,354851,50851,16956,17303,0.06288260859,411422,341853,0,,,#TrendingNow,2024-01-06 16:10:00,2024-01-06 00:00:00,16,Low
Post_177,YouTube,Organic,Customer Story,Video,USA,-95.7129,37.0902,298783,1287950,257011,98967,63499,0.2319838977,1472111,1287950,0,,,#CustomerStory,2025-04-03 11:53:00,2025-04-03 00:00:00,11,High
Post_178,X.com,Organic,Customer Story,Video,Australia,133.7751,-25.2744,968676,3974286,416018,171344,174086,0.2437359986,4412590,3974286,0,,,#CustomerStory,2024-05-05 14:28:00,2024-05-05 00:00:00,14,High
Post_179,X.com,Organic,Customer Story,Text,UK,-3.436,55.3781,109780,506008,75970,34684,12277,0.2169540942,564212,0,0,,,#SuccessStory,2024-04-07 15:08:00,2024-04-07 00:00:00,15,High
Post_180,Instagram,Sponsored,Customer Story,Image,Canada,-106.3468,56.1304,51883,240394,50297,13167,11427,0.2158287508,285339,0,0,,,#SuccessStory,2024-03-14 16:48:00,2024-03-14 00:00:00,16,High
Post_181,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,300896,2530813,556557,163831,78166,0.1188933026,3082646,2530813,0,,,#ProductDemo,2024-06-12 15:17:00,2024-06-12 00:00:00,15,Medium
Post_182,Instagram,Sponsored,Customer Story,Image,UK,-3.436,55.3781,37529,193753,29866,6699,10984,0.1936956483,218430,0,0,,,#SuccessStory,2024-06-08 15:36:00,2024-06-08 00:00:00,15,Medium
Post_183,Instagram,Sponsored,Customer Story,Video,Germany,10.4515,51.1657,338469,1944174,248406,111002,106769,0.1740943378,2423305,1944174,0,,,#CustomerStory,2025-04-18 17:59:00,2025-04-18 00:00:00,17,Medium
Post_184,Instagram,Organic,Customer Story,Video,Germany,10.4515,51.1657,388487,2465504,544837,155176,117582,0.1575693642,3130793,2465504,0,,,#CustomerStory,2025-01-31 16:10:00,2025-01-31 00:00:00,16,Medium
Post_185,Instagram,Organic,Entertainment,Video,UK,-3.436,55.3781,106498,1947375,259354,154589,112485,0.05468809022,2157468,1947375,0,,,#TrendingNow,2025-01-26 15:02:00,2025-01-26 00:00:00,15,Low
Post_186,TikTok,Organic,Customer Story,Video,UK,-3.436,55.3781,19268,83903,17270,6398,2284,0.2296560885,101823,9586,0,1160,0.0114,#SuccessStory,2024-07-01 15:16:00,2024-07-01 00:00:00,15,High
Post_187,X.com,Organic,Customer Story,Video,Australia,133.7751,-25.2744,281167,1189207,283815,93415,68701,0.2364330669,1420915,1189207,0,,,#CustomerStory,2024-01-14 10:51:00,2024-01-14 00:00:00,10,High
Post_188,X.com,Organic,Customer Story,Text,Japan,138.2529,36.2048,67458,355315,81476,25663,11641,0.1898541377,449751,0,0,,,#SuccessStory,2024-09-17 10:48:00,2024-09-17 00:00:00,10,Medium
Post_189,TikTok,Organic,Entertainment,Video,Australia,133.7751,-25.2744,33861,519224,69836,18706,11982,0.06521522003,643452,34534,0,6691,0.0104,#FunContent,2024-12-26 12:56:00,2024-12-26 00:00:00,12,Low
Post_190,TikTok,Organic,Customer Story,Video,India,78.9629,20.5937,35142,203772,30765,13497,4608,0.1724593289,236998,44574,0,4005,0.0169,#SuccessStory,2024-07-06 17:31:00,2024-07-06 00:00:00,17,Medium
Post_191,YouTube,Organic,Customer Story,Video,USA,-95.7129,37.0902,98570,394697,58341,24192,21881,0.2497379498,482782,335990,0,,,#CustomerStory,2024-07-24 15:25:00,2024-07-24 00:00:00,15,High
Post_192,X.com,Organic,Product Promotion,Text,Brazil,-51.9253,-14.235,31949,269655,36388,8418,14778,0.1184837146,297767,0,0,,,#FeatureHighlight,2024-04-13 09:51:00,2024-04-13 00:00:00,9,Medium
Post_193,Instagram,Sponsored,Entertainment,Video,UK,-3.436,55.3781,215007,2535049,557248,202542,86263,0.08481392339,3177525,2535049,0,,,#TrendingNow,2024-10-09 10:27:00,2024-10-09 00:00:00,10,Low
Post_194,TikTok,Sponsored,Customer Story,Video,India,78.9629,20.5937,54886,254701,40825,13752,11487,0.215492361,324676,4747,0,4415,0.0136,#SuccessStory,2024-09-29 11:05:00,2024-09-29 00:00:00,11,High
Post_195,YouTube,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,9513,81817,17233,3431,1997,0.1162794401,95801,0,930858,,,#ProductDemo,2024-03-22 15:03:00,2024-03-22 00:00:00,15,Medium
Post_196,YouTube,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,45851,681050,98375,28386,14767,0.0673240094,751589,681050,0,,,#TrendingNow,2024-08-20 15:14:00,2024-08-20 00:00:00,15,Low
Post_197,Instagram,Organic,Customer Story,Image,India,78.9629,20.5937,57949,246531,38865,15773,7082,0.2350588272,318023,0,0,,,#SuccessStory,2024-12-12 12:44:00,2024-12-12 00:00:00,12,High
Post_198,TikTok,Organic,Entertainment,Video,Canada,-106.3468,56.1304,49014,546842,119185,18849,20070,0.08963181269,697673,9345,0,9069,0.013,#FunContent,2024-08-19 12:54:00,2024-08-19 00:00:00,12,Low
Post_199,TikTok,Organic,Product Promotion,Video,USA,-95.7129,37.0902,211397,1962902,376900,75280,117080,0.1076964369,2250141,1962902,0,23176,0.0103,#ProductDemo,2025-02-23 15:39:00,2025-02-23 00:00:00,15,Medium
Post_200,X.com,Organic,Customer Story,Image,Brazil,-51.9253,-14.235,64881,317481,76643,19836,14067,0.2043626829,381782,0,0,,,#SuccessStory,2025-01-26 15:25:00,2025-01-26 00:00:00,15,High
Post_201,YouTube,Sponsored,Product Promotion,Video,Australia,133.7751,-25.2744,209332,1521695,202496,59835,77885,0.1375653303,1780421,1521695,0,,,#ProductDemo,2024-10-19 15:57:00,2024-10-19 00:00:00,15,Medium
Post_202,YouTube,Organic,Entertainment,Video,Germany,10.4515,51.1657,119176,1601752,174072,125665,88659,0.0744040131,2059133,1601752,0,,,#TrendingNow,2025-04-30 10:53:00,2025-04-30 00:00:00,10,Low
Post_203,YouTube,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,69103,392050,80136,14778,20634,0.1762620096,448853,0,835726,,,#WebinarReplay,2024-05-29 11:03:00,2024-05-29 00:00:00,11,Medium
Post_204,X.com,Organic,Entertainment,Text,UK,-3.436,55.3781,33697,385850,69663,23014,16670,0.087332117,431495,0,0,,,#FunContent,2024-05-12 11:38:00,2024-05-12 00:00:00,11,Low
Post_205,LinkedIn,Organic,Product Promotion,Video,USA,-95.7129,37.0902,55694,427492,51054,31821,24891,13%,543951,375591,0,,,#FeatureHighlight,5:50:00 PM,7/24/2024,17,Medium
Post_206,X.com,Organic,Event / Webinar,Image,USA,-95.7129,37.0902,31630,308380,68283,19354,12962,0.1025686994,344582,0,0,,,#EventRecap,2024-09-13 13:53:00,2024-09-13 00:00:00,13,Medium
Post_207,X.com,Organic,Entertainment,Text,Canada,-106.3468,56.1304,17111,224136,46735,12281,5209,0.07634636898,256419,0,0,,,#FunContent,2024-01-31 17:45:00,2024-01-31 00:00:00,17,Low
Post_208,YouTube,Sponsored,Customer Story,Video,Australia,133.7751,-25.2744,299459,1451802,293973,49080,78467,0.2062676474,1740753,1451802,0,,,#CustomerStory,2025-02-14 12:28:00,2025-02-14 00:00:00,12,High
Post_209,X.com,Organic,Product Promotion,Text,UK,-3.436,55.3781,57975,502693,112453,23822,23687,0.1153307157,609840,0,0,,,#FeatureHighlight,2025-03-18 17:17:00,2025-03-18 00:00:00,17,Medium
Post_210,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,20293,196913,45643,13758,9124,0.1030589409,250102,0,266823,3001,0.012,#EventRecap,2024-03-04 15:28:00,2024-03-04 00:00:00,15,Medium
Post_211,TikTok,Organic,Product Promotion,Video,India,78.9629,20.5937,265642,2615361,535157,167401,117022,0.10157022,3270622,2615361,0,63450,0.0194,#ProductDemo,2024-12-30 16:52:00,2024-12-30 00:00:00,16,Medium
Post_212,Instagram,Organic,Customer Story,Image,India,78.9629,20.5937,52836,300727,37227,22266,16502,0.1756961961,332558,0,0,,,#SuccessStory,2024-06-03 13:45:00,2024-06-03 00:00:00,13,Medium
Post_213,X.com,Organic,Customer Story,Text,Japan,138.2529,36.2048,41263,233288,35055,15671,6165,0.1768771813,294781,0,0,,,#SuccessStory,2024-05-19 16:09:00,2024-05-19 00:00:00,16,Medium
Post_214,Instagram,Organic,Product Promotion,Video,Japan,138.2529,36.2048,291431,2110035,474378,116839,42739,0.138116916,2442170,2110035,0,,,#ProductDemo,2025-01-21 17:34:00,2025-01-21 00:00:00,17,Medium
Post_215,X.com,Organic,Customer Story,Image,Japan,138.2529,36.2048,48771,269109,52414,11569,12206,0.1812346024,325082,0,0,,,#SuccessStory,2024-10-11 17:28:00,2024-10-11 00:00:00,17,Medium
Post_216,TikTok,Organic,Entertainment,Video,USA,-95.7129,37.0902,40712,509287,110503,18002,25689,0.0799407158,615347,3453,0,7691,0.0125,#FunContent,2025-01-24 10:05:00,2025-01-24 00:00:00,10,Low
Post_217,YouTube,Organic,Customer Story,Live Stream,UK,-3.436,55.3781,38375,240470,46865,18420,5795,0.1595866103,309592,0,1531828,,,#CustomerStory,2024-06-30 12:50:00,2024-06-30 00:00:00,12,Medium
Post_218,YouTube,Organic,Customer Story,Video,USA,-95.7129,37.0902,66121,277902,30618,12518,13430,0.2379294892,309435,248040,0,,,#CustomerStory,2024-04-11 11:59:00,2024-04-11 00:00:00,11,High
Post_219,X.com,Organic,Customer Story,Text,India,78.9629,20.5937,14612,69004,13327,2227,3785,0.2117686612,89339,0,0,,,#SuccessStory,2024-06-21 10:40:00,2024-06-21 00:00:00,10,High
Post_220,TikTok,Sponsored,Customer Story,Video,Japan,138.2529,36.2048,53094,346501,85007,23382,8733,0.1532299391,433698,5474756,0,8717,0.0201,#SuccessStory,2025-01-24 12:25:00,2025-01-24 00:00:00,12,Medium
Post_221,X.com,Organic,Product Promotion,Video,India,78.9629,20.5937,189730,1901721,409937,122023,71953,0.09976771295,2195965,1901721,0,,,#ProductDemo,2025-04-04 11:49:00,2025-04-04 00:00:00,11,Low
Post_222,Instagram,Sponsored,Educational,Image,UK,-3.436,55.3781,8265,46475,11598,2384,1768,0.1778434071,52643,0,0,,,#SuccessStory,2025-04-13 16:05:00,2025-04-13 00:00:00,16,Medium
Post_223,Instagram,Organic,Educational,Image,UK,-3.436,55.3781,152665,629727,83826,21485,29735,0.2424312268,775132,0,0,,,#SuccessStory,2025-04-29 15:02:00,2025-04-29 00:00:00,15,High
Post_224,YouTube,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,43865,348730,49167,27041,9081,0.1257871866,413756,0,1915423,,,#WebinarReplay,2024-04-06 15:36:00,2024-04-06 00:00:00,15,Medium
Post_225,YouTube,Organic,Product Promotion,Video,Japan,138.2529,36.2048,375168,3384977,540374,147959,200929,0.1108335231,4000591,3384977,0,,,#ProductDemo,2024-10-01 16:24:00,2024-10-01 00:00:00,16,Medium
Post_226,Instagram,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,124507,1197436,280337,49690,34155,0.103978603,1324635,1197436,0,,,#ProductDemo,2024-11-28 15:15:00,2024-11-28 00:00:00,15,Medium
Post_227,TikTok,Organic,Educational,Video,Australia,133.7751,-25.2744,257957,1061345,243741,56952,62330,0.2430475541,1206860,1061345,0,22930,0.019,#CustomerStory,2024-12-21 11:13:00,2024-12-21 00:00:00,11,High
Post_228,YouTube,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,43151,394376,90822,27144,20048,0.1094177678,500446,0,1641535,,,#WebinarReplay,2024-01-05 10:26:00,2024-01-05 00:00:00,10,Medium
Post_229,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,121751,1291723,135474,98225,57696,0.09425541476,1626676,1291723,0,,,#ProductDemo,2024-08-20 10:36:00,2024-08-20 00:00:00,10,Low
Post_230,Instagram,Organic,Educational,Video,Australia,133.7751,-25.2744,476336,2242434,386210,80425,56077,0.212419505,2774144,2242434,0,,,#CustomerStory,2024-09-08 17:19:00,2024-09-08 00:00:00,17,High
Post_232,YouTube,Organic,Educational,Video,Japan,138.2529,36.2048,52332,218390,47965,9940,8344,0.2396280225,240736,214393,0,,,#CustomerStory,2024-12-24 10:22:00,2024-12-24 00:00:00,10,High
Post_233,TikTok,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,42379,465393,80043,27924,14737,0.09106242513,576620,34536,0,8533,0.0148,#FeatureHighlight,2024-06-18 16:32:00,2024-06-18 00:00:00,16,Low
Post_234,YouTube,Organic,Product Promotion,Video,USA,-95.7129,37.0902,156878,1483880,339835,102376,32029,0.1057216189,1774870,1483880,0,,,#ProductDemo,2024-07-04 15:10:00,2024-07-04 00:00:00,15,Medium
